Smiles	Is_Nature_Product	Np Likeness Score
CCCC[C@H](C)[C@@H]1CC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)O1	1	1.65
O=C(Nc1cccc(Cl)c1)Nc1cc2ncncc2cc1OCc1ccc(Cl)cc1	0	-1.68
CC(C)c1ccc(CNCc2ccccc2)cc1.Cl	0	-0.74
CCSc1nnc(SCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)s1	0	-2.15
COCCNC(=O)Nc1cc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cnn1	0	-1.93
CC(C)Cc1ccc([C@@H](C)C(=O)N[C@H](C)C(=O)O)cc1	0	-0.29
CC(=O)[C@@]12SS[C@]3(C(=O)N1C)[C@@H](O)[C@]1([C@@]45c6ccccc6N[C@@H]4N4C(=O)[C@]6(C(C)=O)SS[C@]4(C(=O)N6C)[C@H]5O)c4ccccc4N[C@@H]1N3C2=O	1	1.23
CCOC(=O)c1c(NC(=O)CCN2CCOCC2)sc(C)c1-c1ccccc1	0	-1.74
CN1c2ccc(Br)cc2C(=O)N2CCc3c([nH]c4ccccc34)C21	0	0.05
CCCCCc1cccc(O)c1CO	1	1.11
Cc1nccc(N(Cc2ccc(/C=C/CN3CCC(N4CCCCC4)CC3)cc2)CC(C)(C)C)n1	0	-1.05
N#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12	1	0.58
CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2cccc(-c3ccoc3)c2)[C@H](O)C[C@@H]1O	0	1.17
Cc1cc(O)c(C(=O)c2c(O)cccc2O)c(C(=O)O)c1	1	0.61
CCSc1nnc(-c2cccs2)o1	0	-3.3
Cc1ccc(C(=O)c2oc3ccccc3c2NC(=O)c2cc(-c3cc(C)ccc3O)[nH]n2)cc1	0	-1.1
CC(C)(C)c1ccc(-c2cc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1	0	-0.9
COc1cc2c(cc1OC)CN(CCCN1CCc3cccc(OC)c3C1=O)CC2	0	-0.36
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cn3)nc2n1C1CCCC1	0	-1.18
C=C(C)C(=O)O[C@H]1C[C@@H](C)[C@]2(O)CC[C@](C)(/C=C3/OC(=O)C(COC(C)=O)=C31)O2	0	2.62
NCCC(N)CSP(=O)(O)O	0	0.82
CCCCN(c1ccc(C(=O)O)cc1)S(=O)(=O)c1ccc(C)cc1	0	-1.37
CNc1nc(Nc2ccc(C(=O)N3CC[C@H](F)C3)cc2OC)ncc1C#N	0	-1.73
C/C(=C\c1csc(C)n1)[C@@H]1C/C=C\CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1	1	1.89
C[C@@H]1C[C@H](O)[C@@H]2C3=C1[C@@H](O)OC[C@@]3(C)[C@H](O)C2(C)C	1	2.94
O=C(N[C@@H](c1ccc(C(F)(F)F)c(F)c1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1	0	-1.06
C[C@H]1CCC[C@@H](O)/C=C/C=C\[C@H](O)/C=C/C(=O)O1	1	2.58
C=C1C(=O)C23CC1CC[C@H]2[C@@]12CO[C@@]3(O)[C@@H](O)C1C(C)(C)C=CC2=O	0	4.01
COC(=O)c1c(-c2c[nH]c3ccc(Cl)cc23)c(-c2c[nH]c3ccc(Cl)cc23)c(C(=O)OC)n1C	1	-0.24
CCn1ccc2c3n(c(=O)c(=O)c(OC)c1-3)c1ccccc21	0	-0.16
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@@H](C)CC)N(C)C)C(C)C	1	0.38
COc1cc(C2C3=C(COC3=O)Nc3ccc4nn[nH]c4c32)cc(OC)c1OC	0	-0.32
Cc1ccc2c(c1)c1c(c(=O)n(Cc3ccccc3)c(=O)n1CC(=O)Nc1ccccc1F)n2C	0	-1.64
COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccnc(Br)c1	0	-0.54
CCOC(=O)c1cc2c(-c3cc(N)ccc3Oc3ccccc3)nn(C)c(=O)c2[nH]1	0	-0.84
Cc1ccc(OCC(=O)Nc2ccccc2[N+](=O)[O-])c(Br)c1	0	-2.03
CCCCCCCCNc1ccccc1S(=O)(=O)NCc1ccccc1	0	-1.13
COC(=O)C1=C(C)N(Cc2ccc(Br)cc2)C(=S)NC1c1ccc(OC)cc1	0	-1.03
C[C@@H]1O[C@@H](n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)CNC4=O)C[C@@H](N)[C@H]1O	1	1.11
C=C(C)[C@@H]1NC(=O)[C@H](N(C)C)[C@H](O)c2cc(Cl)c(O)c(c2)O[C@](C)(CC)[C@@H](C(=O)N2CC=C[C@H]2C(=O)N/C(C(=O)N/C(=C/C(=O)O)C(=O)O)=C(\C)CC)NC1=O	1	0.59
O=C(NCc1ccc(N2CCCC2=O)cc1)c1cnccn1	0	-1.91
C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@]32c2ccc([nH]2)C(=O)C1=O	1	2.25
CC(C)c1nc(C2CCCN(C(=O)c3ccc4c(c3)COC4)C2)no1	0	-1.78
CC1=C[C@H]2OC[C@]3(O)C[C@H](O)C[C@]3(C)[C@@]2(C)CC1	1	3.35
CO[C@H]1/C=C/C=C/C=C/C[C@H](OC(=O)[C@@H](C)NC(=O)C(C)C)[C@H](C)[C@@H](O)/C(C)=C\CCc2cc(O)cc(c2)NC(=O)C1	1	1.63
CNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O	0	0.23
CC(=O)OC(Cc1c[nH]c2ccccc12)C(=O)C(C)C	1	0.8
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cccc(Br)c12	0	-1.04
Nc1ncnc2c1ncn2C1O[C@H](CP(=O)(O)OC(=O)C(N)CCC(=O)O)[C@@H](O)[C@H]1O	0	1.01
Nc1nc2c(Cl)cc(Cl)cc2[nH]1	0	-0.97
C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)N(C)C3=O)C(=O)Nc1c5ccc2c1C=CC(C)(C)O2	1	1.93
CC(=O)c1ccc(CNc2ccc(-c3c(N)nc(N)nc3COCc3ccccc3)cc2)cc1	0	-0.75
NCc1cccc(C2CCN(C(=O)c3c[nH]c4c(F)cccc34)CC2)c1.O=C(O)C(F)(F)F	0	-0.98
COc1ccc(-c2nc(CNCCCN3CCCCC3C)co2)cc1	0	-1.4
CCN1CCOCC2(CCCN(c3nncs3)C2)C1	0	-1.42
CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2)=CC1=O)Cc1ccccc1	0	-0.2
COc1ccc(-c2noc(CC(C)=O)n2)cc1OC1CCCC1	0	-0.75
O=C1NC(=O)C(c2ccc(O)c([N+](=O)[O-])c2)=C1c1ccc(O)cc1	1	-0.05
Cc1ccccc1Nc1c(Br)cnc2ccccc12	0	-1.25
Nc1nccc2cc(NC3C(=O)NCc4cccc(c4)NC(=O)CCCOc4ccc3cc4)ccc12	0	0.67
O=C(Nc1ccccc1)Nc1nc(N2CCCC2)nc2ccccc12	0	-1.63
CCCCNC(=O)OC1C2CC3CC(C2)CC1C3	0	-0.01
CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(F)cccc1S(C)(=O)=O	0	-1.82
N#Cc1c(NS(=O)(=O)c2cccc3ccccc23)sc2c1CCCC2	0	-2.0
CC(=O)OCc1ccc(CO)o1	1	0.7
O=C(O)/C=C/c1cccc(Nc2c3ccccc3nc3ccccc23)c1	0	-0.33
O=C(CN1CCCN(CCc2ccccc2)S1(=O)=O)NC1C2CC3CC(C2)CC1C3	0	-0.84
C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C(=O)O)c1CO2	1	1.69
c1csc(N2CCCN(c3nccn4cnnc34)CC2)n1	0	-2.48
CC(NCc1ccc2ccc3cccc4ccc1c2c34)C(O)c1ccccc1	0	-0.07
COC(=O)/C(C)=C/C(C)CC(C)CC(C)(O)C(C)O	1	2.36
CCN(CC)C(=O)N1CCSc2ccccc2C1	0	-1.57
COc1cccc2cc(CNCc3cn([C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4CO)nn3)c(=O)oc12	0	-0.32
O=C(NCCc1ccccc1)c1cnc2ccccc2c1O	0	-0.84
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O	1	1.51
COc1cc(/C=N/NC(=O)C(=O)NCc2cccnc2)cc(OC)c1OC	0	-1.4
COc1ccc(S(=O)(=O)NCCCN2CCN(C(=O)c3ccco3)CC2)cc1	0	-1.85
C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1C[C@@H]3O)C(C)C(=O)OC	1	3.0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCOCC3)CC2)cc1C	0	-1.94
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O	1	1.61
Cc1[nH]ncc1C(=O)N1CCCC(c2ccn[nH]2)C1	0	-2.04
COc1ccc(C(=O)O[C@H]2C=COC=C3C[C@]45SS[C@](Cc6ccccc6)(C(=O)N4[C@@H]32)N(C)C5=O)cc1O	1	1.96
Cc1cc(C)c2nccc(NCCCN(C)C)c2c1[N+](=O)[O-]	0	-1.29
Cc1noc(C)c1CN1CCO[C@H]2CN(Cc3cnn(C)c3)C[C@H]21	0	-2.22
Cc1c(NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c(=O)n(-c2ccccc2)n1C	0	-1.64
CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C(=O)c1noc(C(C)(C)C)n1	0	-1.06
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3	1	3.24
CC1=NN(c2ccc(Cl)cc2)C(=O)/C1=C(/c1ccc(Cl)cc1)N(C)C	0	-1.16
C#CCCCC[C@H](C)C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O)C(C)C)C(C)C)C(C)C	1	0.4
Cc1c(O)cc2c3c1[C@H](C)[C@@H](C)O[C@@H]3C[C@H](c1ccc(O)cc1)O2	1	2.03
O=C(CNc1ccc(Cl)cc1)Nn1c(COc2ccc(Cl)cc2Cl)nc2ccccc2c1=O	0	-1.66
CCOc1ccn(CC(=O)NCc2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)c(=O)n1	0	-1.15
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(N)ccc3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1	0	-1.08
C=C1C[C@@H](CC(=O)O)O[C@H](/C=C/C(C)=C/C[C@@H]2O[C@H](C)[C@H](NC(=O)/C=C\[C@H](C)OC(C)=O)C[C@@H]2C)C1	1	2.24
CCCCCC[C@@H](C)/C=C(C)/C=C/C(=O)N[C@H]1C[C@@]2(O)C=C(Cl)C(=O)[C@@H](Cl)[C@H]2O[C@@H]1OC	1	2.28
CCCCOc1ccc(C(=O)NNC(=O)C2C3C=CC(C3)C2C(=O)O)cc1	0	-0.79
COc1cccc2c1NC[C@@H]1CC(C(C)=O)=CN1C2=O	1	0.5
COc1cc(/C=C/c2cc(-c3ccccc3)[nH]n2)ccc1O	0	-0.25
Cc1cc(C)nc(SCc2nnc(SCC(=O)Nc3ccc(C(C)C)cc3)n2Cc2ccco2)n1	0	-2.49
COC(=O)[C@]1(O)C(=O)c2c(O)cc(C)cc2[C@H]2[C@@H](C(C)C)CC[C@]21C	1	2.09
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1	1	0.64
CCCCCCC[C@H](O)[C@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C[C@H](C)C[C@H](O)CC(=O)CC)C(=O)N[C@@H](C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](C)CN(C)CCO)[C@@H](C)CC	1	
CC(C)NC(=O)CN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)c3oc4ccccc4c23)CC1	0	-0.87
COc1ccc2c(-n3c(=O)n(Cc4ccccc4[C@@]4(C)OC(=O)NC4=O)c4cc(C(F)(F)F)ccc43)noc2c1	0	-0.74
COC(=O)[C@@H]1C[C@H](CC(C)C)N(C(=O)c2ccncc2)[C@@]12C(=O)Nc1ccc(F)cc12	0	-0.42
CCCC(=O)CC[C@H]1OC(=O)c2c1cc(O)c(OC)c2O	1	1.96
CCC(C)C(=O)[C@@H]1CO[C@@H](C)[C@@H](C)[C@H]1CO	1	1.58
COc1nnc2n(C)ncnc1-2	1	-1.76
Cc1cc(C)nc(NC(=N)NCCc2ccccc2)c1	0	-0.87
Cc1ccccc1COc1ccc(CN2CC(C(=O)O)C2)cc1	0	-1.02
CCN(CC)c1ccc(NCc2ccc3c(c2)OCO3)cc1	0	-1.09
FC(F)(F)Sc1ccc(NCc2ccccc2)cc1	0	-1.5
CC(C)c1ccc(C[C@H]2COc3cc(-c4cc(F)ccc4C(=O)O)ccc3[C@@H]2O)cc1	0	0.36
C/C1=C\[C@H]2C=C(CO)[C@@H](C)[C@H]3[C@H](CC(C)C)NC(=O)[C@]32C(=O)CC[C@H](O)C(=O)CC1	1	2.61
Cc1ccccc1NC(=O)COC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1	0	-2.07
CC(=O)CCCCC/C=C/C1=C(C)C(=O)OC1	1	2.03
CCOC(=O)Nc1ccc2c(COC(=O)CNS(=O)(=O)c3cccc(Br)c3)cc(=O)oc2c1	0	-1.43
Oc1nc2cc3cc(N4CCOCC4)ccc3[nH]c-2n1	0	-1.4
NS(=O)(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3ccccc3c2)cc1	0	-1.36
CCC(=O)N(c1ccccc1)C1(C(=O)OC[18F])CCN(CCc2ccccc2)CC1	0	-0.61
CO[C@H]1C(=O)N2C(C(=O)N(C)CC(=O)O)=C(COC(C)=O)C(C)S(=O)(=O)[C@H]12	0	0.26
Cc1c2c(cc3c1C(=O)CC(C)(C)O3)Oc1c(C=O)c(O)c(Cl)c(C)c1C(=O)O2	1	1.79
CCc1n[nH]c2ccc(CN3CC[C@@]4(C[C@@H]3C)CN(C)S(=O)(=O)N4c3cccc(F)c3)cc12	0	-1.19
Cc1c(O)cc2c([nH]c3c(O)ccc(CO)c32)c1C1OC1(C)CCC(C)C	1	1.65
Cc1ccc(NC(=O)CSc2nc(-c3ccc(F)cc3)cc(C(F)(F)F)c2C#N)cc1	0	-2.22
O=C(O)c1ccc(O)c(-c2cc(C(=O)O)ccc2O)c1	1	0.31
C[C@@]1(O)CCC2=C(C(=O)c3cccc(O)c3C2=O)[C@@H]1O	1	2.15
O=C(NCc1ccc(C(F)(F)F)nc1)[C@@H](c1ccccc1)N1CCN(C(=O)c2cc(F)cc(F)c2)CC1	0	-1.72
O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)C1CCCCC1	0	-0.71
C/C(=C\C(=O)c1ccc(Br)cc1)NCc1ccc2c(c1)OCO2	0	-0.51
CCc1cc(Nc2cc(=O)n(CCCCN3CCN(c4c(F)cc5c(=O)c(C(=O)O)cn(C6CC6)c5c4F)CC3CO)c(=O)[nH]2)ccc1C	0	-0.8
C#C[C@H](CC(=O)O)NC(=O)C[C@H]1CCCN(CCc2ccnc(N)c2)C1=O	0	0.26
COc1c(OCC(O)CN)cc2oc3cc(OCC(O)CN)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C	0	1.34
C=C(C)C1=CC[C@@]2(C)[C@@H](C[C@]3(C)C(=C)[C@@]2(C(=O)OC)C(=O)[C@@](C)(O)C3=O)[C@]1(C)CCC(=O)O	1	2.64
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CC5(CC4=O)CC4CCC(C5)N4)cn3)nc2n1C1CCCOC1	0	-0.71
C=CC(=O)N1C/C(=C\c2ccccc2)C(=O)[C@@]2(C1)[C@H](c1ccccc1)CN(C)[C@]21C(=O)Nc2ccccc21	0	0.37
CC(C)C1=C2[C@H]3C[C@@H](OC(=O)c4ccccc4)C(COC(=O)c4ccccc4)=C[C@H](O)[C@]3(C)CC[C@@]2(C(=O)O)CC1	1	1.69
COc1cccc2c1OC[C@@H](CO)[C@H]2N(C)C(=O)Nc1ccc(Cl)cc1	0	-0.25
COc1ccc(-c2cc3c(c(=O)o2)C[C@@H]2[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]2(C)O3)cc1	1	2.0
COc1ccc(-c2cc(=O)c3cc(F)ccc3[nH]2)cc1	0	-0.66
CC(C)(C)OC(=O)NC(Cc1ccc(Br)cc1)C(=O)NO	0	-0.53
N#Cc1cc(F)cc(Nc2ncc3c(n2)CCCC3=O)c1	0	-1.88
CC(=O)Oc1ccc2c(c1)CCn1c-2cc2cc(OC(C)=O)c(OC(C)=O)cc21	0	0.15
O=C(O)C(=O)N1CCSc2ccccc2C1	0	-1.03
CCOC(=O)OCc1nn(-c2ccc(F)cc2)c2c1CCCC2Cc1cccc2ccccc12	0	-0.72
CC(C)OC(=O)CSc1nnc(-c2cccnc2)n1N	0	-2.52
COC(=O)[C@@H](NC(=O)NCc1cccs1)C(C)C	0	-1.89
O=C(Oc1c(-c2ccc(O)cc2)c(O)c2oc3cc(O)c(O)cc3c2c1OC(=O)c1ccc(O)cc1)c1ccc(O)cc1	1	0.79
CCCCS(=O)(=O)Nc1ccc(Nc2c3ccccc3[n+](C)c3ccccc23)cc1	0	-0.76
CC(O)C(/C=C/C=C/C(=O)O)C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1	1	1.29
COc1ccc2c(c1)C[C@@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN(C)C)CO2	0	-1.3
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCc2ccc(O)cc2)N(C)C(=O)[C@H](CCc2ccc(O)cc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)CCCCNC1=O	1	0.63
CC1(c2ccc(Cl)cc2Cl)COC(N)=N1	0	-0.21
Nc1nc(O)c2[nH]cc(C3=CCCCC3)c2n1	0	0.07
Cn1c2cnccc2c2ccc(Cl)c(Cl)c21	1	-0.5
CC1(C)Oc2cc(F)ccc2C2C1=CCn1c(=O)n(-c3ccccc3)c(=O)n12	0	-0.08
C[C@@H]1C[C@H](O)C2=C3[C@@H](C[C@@H]4C(C)(C)[C@H](O)CC[C@@]24C)Oc2ccc(C(=O)O)cc2C[C@@]31C	1	2.21
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O	1	2.59
CC(=O)c1ccc(S(=O)(=O)NCCC(=O)NC2CCN(Cc3ccccc3)CC2)cc1	0	-1.69
CC[C@H](C)[C@@H](O)[C@@H](C)C(=O)O[C@@]1(C)C(=O)c2c(cc(O)c3c2CCC[C@H]3C)C(C)(O)C1=O	1	1.54
C[C@H](O)c1c2ccccc2cc2ccccc12	0	0.07
CCCCCCSC(=O)NC(=O)c1csnn1	0	-1.49
C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@H](O)[C@@]3(C)O[C@@]4(CC56OC5Nc5ccccc56)NC(=O)[C@]2(C(=O)CC[C@H](O)C1=O)[C@H]4[C@@H]3C	1	2.16
NC(=O)c1cccc(-c2cc(OC(=O)NC3CCCCC3)ccc2F)c1	0	-1.09
CO[C@@H]1C[C@H]2C(C)(C)[C@@H](OC(C)=O)CC[C@]2(C)C2=C1[C@]1(C)CC[C@H]([C@H](C)[C@H](C/C=C(\C)C(=O)O)OC(C)=O)[C@@]1(C)CC2	1	3.1
Cn1c(SSc2c(C(N)=O)c3ccccc3n2C)c(C(N)=O)c2ccccc21	0	-0.29
COc1cc2c(cc1OC)C(CCN1CCN(c3ccccn3)CC1)OC(C)(C)C2	0	-0.72
CCn1c(=O)n([C@H]2CCCN(c3ccnc(-c4ccccc4F)n3)C2)c2ccccc21	0	-1.5
O=Cc1c[nH]c2cc(Cl)ccc12	1	-0.42
C[C@H]1CC[C@H]2[C@@H](C=C[C@@H]3CO[C@@](O)(CO)C(=O)[C@@]32C)C1	1	2.75
CC(C)(C)c1ccc(S(=O)(=O)N2CCC(C(=O)NC3CCCCCC3)CC2)cc1	0	-1.73
CCCCCCC[C@@H]1OC2=C(C(=O)[C@H](C)O2)[C@H](O)[C@@]1(C)O	1	2.29
COC(=O)/C=C/CC(=O)NS(C)(=O)=O	0	0.22
CC(C)NC(=O)c1ccccc1NC(=O)C1COc2ccccc2O1	0	-1.09
CN1CCN(Cc2ccc3cc(-n4cnc5cc(-c6ccc(Cl)cc6)sc5c4=O)ccc3n2)CC1	0	-1.65
COc1c(Cl)c(C)c(Cl)c(O)c1C1NC(=O)c2c(O)cc(O)c(CC=C(C)C)c21	1	1.66
Cc1cc(O)c2c3c(ccc2c1)C(=O)c1c(O[C@H]2C[C@@H](O)[C@H](O[C@H]4C[C@@H](O[C@H]5CC[C@H](O[C@H]6C[C@@H](O)[C@H](O[C@H]7C[C@@H](O[C@H]8CC[C@H](O)[C@H](C)O8)[C@H](O)[C@@H](C)O7)[C@@H](C)O6)[C@H](C)O5)[C@H](O)[C@@H](C)O4)[C@@H](C)O2)cccc1C3=O	1	
CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(-c3cnc(C4CC4)o3)cc2)cc1	0	-1.42
COc1ccc2c(c1O)OC(C)(C)c1c-2ccc2c1C(=O)N(Cc1ccccc1)C2=O	0	0.2
COc1cc2c[n+]3c(cc2c(OC)c1OC)-c1cc2c(cc1CC3)OCO2	0	1.29
COc1ccc(CNC(=O)COC(=O)CCN2C(=O)C3CC=CCC3C2=O)cc1OC	0	-0.85
N#Cc1nc(C2CCC(=O)O2)oc1N	0	0.26
CN1C(=O)c2cc(C(N)=O)nc3c(N)c(Cl)c(N)c1c23	1	-0.35
Nc1c2c(nc3cc(Br)ccc13)CCC(C(=O)NCCc1ccccc1)C2	0	-0.66
COc1ccc2c(Cc3ccccc3)c3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[I-]	0	0.95
N=C(N)c1ccc2oc(-c3ccc(OCCCCOc4ccccc4)cc3)cc2c1	0	-0.18
Cc1csc(N/N=C/c2ccc(Cl)cc2Cl)n1	0	-2.78
Cc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)N3CCC(C)CC3)CC2)cc1	0	-1.49
CN(C(=O)c1cccnc1)c1nc(-c2ccccc2)cs1	0	-2.02
COC(=O)c1ccc(OC)c(O)c1N	1	0.39
CCC(C)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1.O=C(O)C(=O)O	0	-1.68
CC[C@H](C)/C=C/C=C(\C)C[C@@H](C)/C=C/C=C/[C@H]1OC(=O)[C@H](O)[C@@H]2O[C@]12C	1	2.72
COC(C)(C)c1cccc(-c2cc(NC(=O)C3CNC(=O)NC3)nn2-c2ccccc2)c1	0	-0.8
CCCCCCCCCCCCC/C=C\C(=O)N/C=C\c1ccc(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1	1	1.45
C[C@@]1(CO)CCC[C@]2(C)[C@H]3C[C@@]45O[C@@H]4C(=O)[C@]4(CO)O[C@@H]4[C@]5(O)CC3=CC[C@@H]12	1	3.53
CC(=O)Nc1cc(COCc2ccc(O)c(NC(C)=O)c2)ccc1O	1	-0.32
C[C@]1(CO)CCC[C@]2(C)[C@H]3COC(=O)C3=C[C@@H](OC(=O)c3ccc([N+](=O)[O-])cc3)[C@@H]12	1	1.71
O=C(CCc1ccc(Cl)cc1)Nc1ccc(C(=O)O)cc1	0	-1.08
O=C(Nc1ccc(Br)c2cccnc12)c1cccc2ccccc12	0	-1.37
CC(=O)O[C@@H]1C(=O)[C@@]2(C)[C@@H](CC[C@H]3C4=C(CCC=C(C)C)C(=O)O[C@H]4C[C@@]32C)[C@@]2(C)CCC(=O)[C@@H](C)[C@H]12	1	3.0
CN1C(=O)[C@](O)(Cc2ccc(O)c(O)c2)N(C)C(=O)[C@@H]1Cc1c[nH]c2cccc([N+](=O)[O-])c12	1	0.53
COc1ccc2c(OC(=O)C(C)(C)C)c(OC)c(OC)c(OC(=O)C(C)(C)C)c2c1	0	0.18
O=C(NC1CCCCC1)c1ccc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)n1	0	-1.06
CO[C@H]1C=C2CO[C@@H](O)[C@]2(O)[C@@]2(C)CCCC(C)(C)[C@H]12	1	3.06
Cc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)c(C(N)=O)c1	0	-1.17
COc1cc2cc(C)c(C(C)=O)c(O)c2c(O)c1-c1c(OC)cc2cc(C)c(C(C)=O)c(O)c2c1O	1	0.74
CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O[C@H](C)[C@H](N)C(=O)O	0	0.75
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)cc1.O=C(O)C(F)(F)F	0	-0.96
Cc1cccc(C)c1NC(=O)NCC1(O)CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1	0	-1.36
O=C1c2c(O)ccc3c2[C@@]2(Oc4cccc5c4[C@](C=C[C@@H]5O)(O3)O2)[C@@H]2O[C@H]12	1	2.25
COc1ccc2nc3n(c(=O)c2c1)-c1ccccc1C(=O)N1CCC[C@@H]31	1	-0.35
C[C@@H]1O[C@@H](O[C@H]2CC[C@H](O[C@H]3[C@H](O)C[C@H](c4ccc5c(c4O)C(=O)C4=C(C5=O)[C@@]5(O)C(=O)C[C@](C)(O[C@H]6CC[C@H](O[C@H]7CCC(=O)[C@H](C)O7)[C@H](C)O6)C[C@@]5(O)C=C4)O[C@@H]3C)O[C@H]2C)CCC1=O	1	1.65
C/C=C/C1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)[C@@H]2CO1	1	2.54
CN1CCN(Cc2ccc(Nc3c(C(=O)C4CC4)cnc4ccc(-c5cc(Cl)c(O)c(Cl)c5)cc34)cc2)CC1	0	-1.03
